i,Time,Data
31222,624.453,33912.0
31223,624.473,34320.0
31224,624.493,31680.0
31225,624.513,33264.0
31226,624.533,34576.0
31227,624.553,34024.0
31228,624.573,31868.0
31229,624.593,32512.0
31230,624.613,33560.0
31231,624.633,30884.0
31232,624.653,33916.0
31233,624.673,33604.0
31234,624.693,33064.0
31235,624.713,29424.0
31236,624.733,34308.0
31237,624.753,33920.0
31238,624.773,34128.0
31239,624.793,31840.0
31240,624.813,33284.0
31241,624.833,31940.0
31242,624.853,31456.0
31243,624.873,33952.0
31244,624.893,31088.0
31245,624.913,29792.0
31246,624.933,33620.0
31247,624.953,35316.0
31248,624.973,31900.0
31249,624.993,34136.0
31250,625.013,33968.0
31251,625.033,33148.0
31252,625.053,34688.0
31253,625.073,33800.0
31254,625.093,34292.0
31255,625.113,33600.0
31256,625.133,32176.0
31257,625.153,34556.0
31258,625.173,32616.0
31259,625.193,30464.0
31260,625.213,32144.0
31261,625.233,31316.0
31262,625.253,31648.0
31263,625.273,33400.0
31264,625.293,33716.0
31265,625.313,30908.0
31266,625.333,34616.0
31267,625.353,34912.0
31268,625.373,30768.0
31269,625.393,32088.0
31270,625.413,34432.0
31271,625.433,33768.0
31272,625.453,33340.0
31273,625.473,33180.0
31274,625.493,33060.0
31275,625.513,33872.0
31276,625.533,30740.0
31277,625.553,34780.0
31278,625.573,35184.0
31279,625.593,31096.0
31280,625.613,34136.0
31281,625.633,33764.0
31282,625.653,32160.0
31283,625.673,33448.0
31284,625.693,33200.0
31285,625.713,32348.0
31286,625.733,31808.0
31287,625.753,34024.0
31288,625.773,33664.0
31289,625.793,30436.0
31290,625.813,29880.0
31291,625.833,33000.0
31292,625.853,33332.0
31293,625.873,33088.0
31294,625.893,34064.0
31295,625.913,33684.0
31296,625.933,31704.0
31297,625.953,34848.0
31298,625.973,34420.0
31299,625.993,31828.0
31300,626.013,33332.0
31301,626.033,33816.0
31302,626.053,32844.0
31303,626.073,32392.0
31304,626.093,33428.0
31305,626.113,31944.0
31306,626.133,31448.0
31307,626.153,32832.0
31308,626.173,32736.0
31309,626.193,30040.0
31310,626.213,28624.0
31311,626.233,32552.0
31312,626.253,33232.0
31313,626.273,32720.0
31314,626.293,34880.0
31315,626.313,34556.0
31316,626.333,34512.0
31317,626.353,31920.0
31318,626.373,34888.0
31319,626.393,34468.0
31320,626.413,30588.0
31321,626.433,33192.0
31322,626.453,33320.0
31323,626.473,30536.0
31324,626.493,32924.0
31325,626.513,33484.0
31326,626.533,34512.0
31327,626.553,32224.0
31328,626.573,33912.0
31329,626.593,33856.0
31330,626.613,34324.0
31331,626.633,30850.0
31332,626.653,31392.0
31333,626.673,33592.0
31334,626.693,31968.0
31335,626.713,34184.0
31336,626.733,35168.0
31337,626.753,31240.0
31338,626.773,34736.0
31339,626.793,34980.0
31340,626.813,30248.0
31341,626.833,33036.0
31342,626.853,33404.0
31343,626.873,32460.0
31344,626.893,33524.0
31345,626.913,32424.0
31346,626.933,34424.0
31347,626.953,33642.0
31348,626.973,32688.0
31349,626.993,32788.0
31350,627.013,32708.0
31351,627.033,31560.0
31352,627.053,34016.0
31353,627.073,33252.0
31354,627.093,29388.0
31355,627.113,30912.0
31356,627.133,33488.0
31357,627.153,32364.0
31358,627.173,33096.0
31359,627.193,33016.0
31360,627.213,32080.0
31361,627.233,32024.0
31362,627.253,33180.0
31363,627.273,33144.0
31364,627.293,33960.0
31365,627.313,30154.0
31366,627.333,33472.0
31367,627.353,33680.0
31368,627.373,34938.0
31369,627.393,32660.0
31370,627.413,32664.0
31371,627.433,32352.0
31372,627.453,32572.0
31373,627.473,33256.0
31374,627.493,32820.0
31375,627.513,31328.0
31376,627.533,34204.0
31377,627.553,34176.0
31378,627.573,32628.0
31379,627.593,34676.0
31380,627.613,34168.0
31381,627.633,33048.0
31382,627.653,30020.0
31383,627.673,34196.0
31384,627.693,32856.0
31385,627.713,30033.0
31386,627.733,32924.0
31387,627.753,33384.0
31388,627.773,31680.0
31389,627.793,34660.0
31390,627.813,34320.0
31391,627.833,31392.0
31392,627.853,33528.0
31393,627.873,32120.0
31394,627.893,31660.0
31395,627.913,32180.0
31396,627.933,34624.0
31397,627.953,33068.0
31398,627.973,32474.0
31399,627.993,34108.0
31400,628.013,33928.0
31401,628.033,33648.0
31402,628.053,31744.0
31403,628.073,34628.0
31404,628.093,33640.0
31405,628.113,33364.0
31406,628.133,31056.0
31407,628.153,33844.0
31408,628.173,32916.0
31409,628.193,30660.0
31410,628.213,32296.0
31411,628.233,32708.0
31412,628.253,29740.0
31413,628.273,33896.0
31414,628.293,33612.0
31415,628.313,32116.0
31416,628.333,33257.0
31417,628.353,31360.0
31418,628.373,32012.0
31419,628.393,32404.0
31420,628.413,33672.0
31421,628.433,32728.0
31422,628.453,33240.0
31423,628.473,33588.0
31424,628.493,33552.0
31425,628.513,33056.0
31426,628.533,32368.0
31427,628.553,33532.0
31428,628.573,34248.0
31429,628.593,30953.0
31430,628.613,35336.0
31431,628.633,34624.0
31432,628.653,32424.0
31433,628.673,33776.0
31434,628.693,33384.0
31435,628.713,31776.0
31436,628.733,31928.0
31437,628.753,30332.0
31438,628.773,34852.0
31439,628.793,34600.0
31440,628.813,30092.0
31441,628.833,33824.0
31442,628.853,33864.0
31443,628.873,32888.0
31444,628.893,33060.0
31445,628.913,34216.0
31446,628.933,32036.0
31447,628.953,33392.0
31448,628.973,33032.0
31449,628.993,32624.0
31450,629.013,31924.0
31451,629.033,34108.0
31452,629.053,34012.0
31453,629.073,32652.0
31454,629.093,33656.0
31455,629.113,33112.0
31456,629.133,33504.0
31457,629.153,29312.0
31458,629.173,32488.0
31459,629.193,32050.0
31460,629.213,29528.0
31461,629.233,31956.0
31462,629.253,33756.0
31463,629.273,32088.0
31464,629.293,34636.0
31465,629.313,34752.0
31466,629.333,32428.0
31467,629.353,34088.0
31468,629.373,35376.0
31469,629.393,32940.0
31470,629.413,30744.0
31471,629.433,33864.0
31472,629.453,33260.0
31473,629.473,33308.0
31474,629.493,31364.0
31475,629.513,33092.0
31476,629.533,33664.0
31477,629.553,33408.0
31478,629.573,33052.0
31479,629.593,34720.0
31480,629.613,31192.0
31481,629.633,29928.0
31482,629.653,34200.0
31483,629.673,35256.0
31484,629.693,31836.0
31485,629.713,33652.0
31486,629.733,33688.0
31487,629.753,31848.0
31488,629.773,33540.0
31489,629.793,34200.0
31490,629.813,32792.0
31491,629.833,33060.0
31492,629.853,31904.0
31493,629.873,34724.0
31494,629.893,33632.0
31495,629.913,32600.0
31496,629.933,33988.0
31497,629.953,31800.0
31498,629.973,30904.0
31499,629.993,33848.0
31500,630.013,33368.0
31501,630.033,32136.0
31502,630.053,33424.0
31503,630.073,33244.0
31504,630.093,33152.0
31505,630.113,35076.0
31506,630.133,34524.0
31507,630.153,32552.0
31508,630.173,31328.0
31509,630.193,33276.0
31510,630.213,33522.0
31511,630.233,33316.0
31512,630.253,30560.0
31513,630.273,33164.0
31514,630.293,34240.0
31515,630.313,30540.0
31516,630.333,34408.0
31517,630.353,33528.0
31518,630.373,32572.0
31519,630.393,34432.0
31520,630.413,32228.0
31521,630.433,30920.0
31522,630.453,32856.0
31523,630.473,33296.0
31524,630.493,29466.0
31525,630.513,32276.0
31526,630.533,33580.0
31527,630.553,33584.0
31528,630.573,33948.0
31529,630.593,31480.0
31530,630.613,33612.0
31531,630.633,33880.0
31532,630.653,31616.0
31533,630.673,34496.0
31534,630.693,34088.0
31535,630.713,33252.0
31536,630.733,29872.0
31537,630.753,34188.0
31538,630.773,34864.0
31539,630.793,31576.0
31540,630.813,33612.0
31541,630.833,32632.0
31542,630.853,29828.0
31543,630.873,33908.0
31544,630.893,30968.0
31545,630.913,30596.0
31546,630.933,33012.0
31547,630.953,33356.0
31548,630.973,34068.0
31549,630.993,32936.0
31550,631.013,33380.0
31551,631.033,32789.0
31552,631.053,32800.0
31553,631.073,31744.0
31554,631.093,34700.0
31555,631.113,34072.0
31556,631.133,31276.0
31557,631.153,34556.0
31558,631.173,32740.0
31559,631.193,31720.0
31560,631.213,32616.0
31561,631.233,32596.0
31562,631.253,32352.0
31563,631.273,32524.0
31564,631.293,33836.0
31565,631.313,33984.0
31566,631.333,32980.0
31567,631.353,30760.0
31568,631.373,31750.0
31569,631.393,33760.0
31570,631.413,31884.0
31571,631.433,33713.0
31572,631.453,33228.0
31573,631.473,30824.0
31574,631.493,34544.0
31575,631.513,34164.0
31576,631.533,31296.0
31577,631.553,33816.0
31578,631.573,34332.0
31579,631.593,32892.0
31580,631.613,34020.0
31581,631.633,33836.0
31582,631.653,33988.0
31583,631.673,34904.0
31584,631.693,30696.0
31585,631.713,33708.0
31586,631.733,32892.0
31587,631.753,30464.0
31588,631.773,31448.0
31589,631.793,31932.0
31590,631.813,31508.0
31591,631.833,33876.0
31592,631.853,33328.0
31593,631.873,32408.0
31594,631.893,33280.0
31595,631.913,34412.0
31596,631.933,34008.0
31597,631.953,30784.0
31598,631.973,34568.0
31599,631.993,34324.0
31600,632.013,31036.0
31601,632.033,32736.0
31602,632.053,33476.0
31603,632.073,33100.0
31604,632.093,29840.0
31605,632.113,33452.0
31606,632.133,33864.0
31607,632.153,31404.0
31608,632.173,33368.0
31609,632.193,31016.0
31610,632.213,29596.0
31611,632.233,32604.0
31612,632.253,33448.0
31613,632.273,32304.0
31614,632.293,33132.0
31615,632.313,34668.0
31616,632.333,34100.0
31617,632.353,29896.0
31618,632.373,34212.0
31619,632.393,34336.0
31620,632.413,32729.0
31621,632.433,29748.0
31622,632.453,33564.0
31623,632.473,33820.0
31624,632.493,32448.0
31625,632.513,33568.0
31626,632.533,33984.0
31627,632.553,32360.0
31628,632.573,33548.0
31629,632.593,33684.0
31630,632.613,33124.0
31631,632.633,29984.0
31632,632.653,31916.0
31633,632.673,34992.0
31634,632.693,31320.0
31635,632.713,33760.0
31636,632.733,34144.0
31637,632.753,31082.0
31638,632.773,34228.0
31639,632.793,31528.0
31640,632.813,34576.0
31641,632.833,34188.0
31642,632.853,31472.0
31643,632.873,35048.0
31644,632.893,33504.0
31645,632.913,31404.0
31646,632.933,33656.0
31647,632.953,33552.0
31648,632.973,30360.0
31649,632.993,33828.0
31650,633.013,34000.0
31651,633.033,32368.0
31652,633.053,32172.0
31653,633.073,30692.0
31654,633.093,31396.0
31655,633.113,31768.0
31656,633.133,33764.0
31657,633.153,34348.0
31658,633.173,33484.0
31659,633.193,29728.0
31660,633.213,33216.0
31661,633.233,32348.0
31662,633.253,30376.0
31663,633.273,33612.0
31664,633.293,33832.0
31665,633.313,31176.0
31666,633.333,33648.0
31667,633.353,33228.0
31668,633.373,32744.0
31669,633.393,33880.0
31670,633.413,32424.0
31671,633.433,32296.0
31672,633.453,31816.0
31673,633.473,33608.0
31674,633.493,33368.0
31675,633.513,32898.0
31676,633.533,30188.0
31677,633.553,35640.0
31678,633.573,34984.0
31679,633.593,33000.0
31680,633.613,34568.0
31681,633.633,33704.0
31682,633.653,32076.0
31683,633.673,33936.0
31684,633.693,33784.0
31685,633.713,31326.0
31686,633.733,33592.0
31687,633.753,34288.0
31688,633.773,32856.0
31689,633.793,31813.0
31690,633.813,32964.0
31691,633.833,33744.0
31692,633.853,30052.0
31693,633.873,34252.0
31694,633.893,33328.0
31695,633.913,32672.0
31696,633.933,29344.0
31697,633.953,33308.0
31698,633.973,35188.0
31699,633.993,31900.0
31700,634.013,34500.0
31701,634.033,34200.0
31702,634.053,32064.0
31703,634.073,34456.0
31704,634.093,33036.0
31705,634.113,32984.0
31706,634.133,31584.0
31707,634.153,32652.0
31708,634.173,31420.0
31709,634.193,29680.0
31710,634.213,31840.0
31711,634.233,32836.0
31712,634.253,32801.0
31713,634.273,30208.0
31714,634.293,32424.0
31715,634.313,33868.0
31716,634.333,32192.0
31717,634.353,33708.0
31718,634.373,34864.0
31719,634.393,34896.0
31720,634.413,32148.0
31721,634.433,33564.0
31722,634.453,32980.0
31723,634.473,30360.0
31724,634.493,33700.0
31725,634.513,32988.0
31726,634.533,29948.0
31727,634.553,32028.0
31728,634.573,35300.0
31729,634.593,30788.0
31730,634.613,33388.0
31731,634.633,30916.0
31732,634.653,35384.0
31733,634.673,35248.0
31734,634.693,32556.0
31735,634.713,34020.0
31736,634.733,33828.0
31737,634.753,31720.0
31738,634.773,34680.0
31739,634.793,34712.0
31740,634.813,32928.0
31741,634.833,32392.0
31742,634.853,33184.0
31743,634.873,33932.0
31744,634.893,31036.0
31745,634.913,33480.0
31746,634.933,33132.0
31747,634.953,30188.0
31748,634.973,33236.0
31749,634.993,33496.0
31750,635.013,30924.0
31751,635.033,30384.0
31752,635.053,33864.0
31753,635.073,33440.0
31754,635.093,31608.0
31755,635.113,35220.0
31756,635.133,34560.0
31757,635.153,31928.0
31758,635.173,32796.0
31759,635.193,32668.0
31760,635.213,31820.0
31761,635.233,28844.0
31762,635.253,33404.0
31763,635.273,33556.0
31764,635.293,31148.0
31765,635.313,32116.0
31766,635.333,33428.0
31767,635.353,35144.0
31768,635.373,33072.0
31769,635.393,35068.0
31770,635.413,33016.0
31771,635.433,32964.0
31772,635.453,32516.0
31773,635.473,33572.0
31774,635.493,32736.0
31775,635.513,31572.0
31776,635.533,34928.0
31777,635.553,34340.0
31778,635.573,31400.0
31779,635.593,31840.0
31780,635.613,34272.0
31781,635.633,31672.0
31782,635.653,33636.0
31783,635.673,34312.0
31784,635.693,33272.0
31785,635.713,33392.0
31786,635.733,30264.0
31787,635.753,34156.0
31788,635.773,35336.0
31789,635.793,30800.0
31790,635.813,32612.0
31791,635.833,33452.0
31792,635.853,30748.0
31793,635.873,33592.0
31794,635.893,33300.0
31795,635.913,32800.0
31796,635.933,33404.0
31797,635.953,33740.0
31798,635.973,33216.0
31799,635.993,32400.0
31800,636.013,33176.0
31801,636.033,33080.0
31802,636.053,29870.0
31803,636.073,34108.0
31804,636.093,33964.0
31805,636.113,33556.0
31806,636.133,31384.0
31807,636.153,32832.0
31808,636.173,32528.0
31809,636.193,30436.0
31810,636.213,32480.0
31811,636.233,32736.0
31812,636.253,32364.0
31813,636.273,31092.0
31814,636.293,34328.0
31815,636.313,34008.0
31816,636.333,31180.0
31817,636.353,34506.0
31818,636.373,34272.0
31819,636.393,31500.0
31820,636.413,32784.0
31821,636.433,33152.0
31822,636.453,33292.0
31823,636.473,30044.0
31824,636.493,31366.0
31825,636.513,30992.0
31826,636.533,32008.0
31827,636.553,34924.0
31828,636.573,35488.0
31829,636.593,33468.0
31830,636.613,35168.0
31831,636.633,34608.0
31832,636.653,32316.0
31833,636.673,33968.0
31834,636.693,34656.0
31835,636.713,33600.0
31836,636.733,32592.0
31837,636.753,33968.0
31838,636.773,33244.0
31839,636.793,31948.0
31840,636.813,30688.0
31841,636.833,32592.0
31842,636.853,33720.0
31843,636.873,33236.0
31844,636.893,33752.0
31845,636.913,33876.0
31846,636.933,33992.0
31847,636.953,32624.0
31848,636.973,33556.0
31849,636.993,32760.0
31850,637.013,31940.0
31851,637.033,34496.0
31852,637.053,32972.0
31853,637.073,30308.0
31854,637.093,32444.0
31855,637.113,31192.0
31856,637.133,30424.0
31857,637.153,33916.0
31858,637.173,33816.0
31859,637.193,33808.0
31860,637.213,32808.0
31861,637.233,31536.0
31862,637.253,34408.0
31863,637.273,33756.0
31864,637.293,33164.0
31865,637.313,33280.0
31866,637.333,34432.0
31867,637.353,32624.0
31868,637.373,33448.0
31869,637.393,33780.0
31870,637.413,31976.0
31871,637.433,32764.0
31872,637.453,33708.0
31873,637.473,33660.0
31874,637.493,30280.0
31875,637.513,30592.0
31876,637.533,31064.0
31877,637.553,32992.0
31878,637.573,31830.0
31879,637.593,33752.0
31880,637.613,33944.0
31881,637.633,32516.0
31882,637.653,34016.0
31883,637.673,34808.0
31884,637.693,31364.0
31885,637.713,33744.0
31886,637.733,34080.0
31887,637.753,31176.0
31888,637.773,34048.0
31889,637.793,32616.0
31890,637.813,34112.0
31891,637.833,32536.0
31892,637.853,34240.0
31893,637.873,31600.0
31894,637.893,30912.0
31895,637.913,33184.0
31896,637.933,34144.0
31897,637.953,35096.0
31898,637.973,31408.0
31899,637.993,34208.0
31900,638.013,34328.0
31901,638.033,31460.0
31902,638.053,33076.0
31903,638.073,33770.0
31904,638.093,32984.0
31905,638.113,32728.0
31906,638.133,33628.0
31907,638.153,33048.0
31908,638.173,32100.0
31909,638.193,33596.0
31910,638.213,33456.0
31911,638.233,29848.0
31912,638.253,31136.0
31913,638.273,31072.0
31914,638.293,32816.0
31915,638.313,33056.0
31916,638.333,33012.0
31917,638.353,35324.0
31918,638.373,33856.0
31919,638.393,31140.0
31920,638.413,32972.0
31921,638.433,33024.0
31922,638.453,31136.0
31923,638.473,33636.0
31924,638.493,32968.0
31925,638.513,30584.0
31926,638.533,33068.0
31927,638.553,34488.0
31928,638.573,33558.0
31929,638.593,33920.0
31930,638.613,34412.0
31931,638.633,34020.0
31932,638.653,33036.0
31933,638.673,30556.0
31934,638.693,34300.0
31935,638.713,34728.0
31936,638.733,30620.0
31937,638.753,34544.0
31938,638.773,34676.0
31939,638.793,33056.0
31940,638.813,32488.0
31941,638.833,32936.0
31942,638.853,33124.0
31943,638.873,31344.0
31944,638.893,33816.0
31945,638.913,33384.0
31946,638.933,31232.0
31947,638.953,32960.0
31948,638.973,33728.0
31949,638.993,30208.0
31950,639.013,32820.0
31951,639.033,32912.0
31952,639.053,33688.0
31953,639.073,32836.0
31954,639.093,34456.0
31955,639.113,32824.0
31956,639.133,31792.0
31957,639.153,31416.0
31958,639.173,30824.0
31959,639.193,32909.0
31960,639.213,29240.0
31961,639.233,32936.0
31962,639.253,33408.0
31963,639.273,31224.0
31964,639.293,34920.0
31965,639.313,35068.0
31966,639.333,31300.0
31967,639.353,33604.0
31968,639.373,34988.0
31969,639.393,33748.0
31970,639.413,30218.0
31971,639.433,31184.0
31972,639.453,30392.0
31973,639.473,31956.0
31974,639.493,32852.0
31975,639.513,33560.0
31976,639.533,34760.0
31977,639.553,32960.0
31978,639.573,34660.0
31979,639.593,34876.0
31980,639.613,33132.0
31981,639.633,34992.0
31982,639.653,34180.0
31983,639.673,32720.0
31984,639.693,30492.0
31985,639.713,34028.0
31986,639.733,33760.0
31987,639.753,33696.0
31988,639.773,30276.0
31989,639.793,31892.0
31990,639.813,33328.0
31991,639.833,29880.0
31992,639.853,34252.0
31993,639.873,33352.0
31994,639.893,32376.0
31995,639.913,33152.0
31996,639.933,34736.0
31997,639.953,30904.0
31998,639.973,34196.0
31999,639.993,34368.0
32000,640.013,31584.0
32001,640.033,33608.0
32002,640.053,33544.0
32003,640.073,34612.0
32004,640.093,30116.0
32005,640.113,32669.0
32006,640.133,33124.0
32007,640.153,32460.0
32008,640.173,31036.0
32009,640.193,32832.0
32010,640.213,32904.0
32011,640.233,29856.0
32012,640.253,31364.0
32013,640.273,31220.0
32014,640.293,32040.0
32015,640.313,34732.0
32016,640.333,34436.0
32017,640.353,33584.0
32018,640.373,33548.0
32019,640.393,34096.0
32020,640.413,32940.0
32021,640.433,29464.0
32022,640.453,33356.0
32023,640.473,32976.0
32024,640.493,32364.0
32025,640.513,29096.0
32026,640.533,34464.0
32027,640.553,34208.0
32028,640.573,32328.0
32029,640.593,34048.0
32030,640.613,34440.0
32031,640.633,30712.0
32032,640.653,31724.0
32033,640.673,33768.0
32034,640.693,32924.0
32035,640.713,33696.0
32036,640.733,33380.0
32037,640.753,32532.0
32038,640.773,34008.0
32039,640.793,34408.0
32040,640.813,33164.0
32041,640.833,33248.0
32042,640.853,34260.0
32043,640.873,33632.0
32044,640.893,32212.0
32045,640.913,30504.0
32046,640.933,33880.0
32047,640.953,34056.0
32048,640.973,35480.0
32049,640.993,31268.0
32050,641.013,33944.0
32051,641.033,33560.0
32052,641.053,31116.0
32053,641.073,33504.0
32054,641.093,33636.0
32055,641.113,33576.0
32056,641.133,32152.0
32057,641.153,33904.0
32058,641.173,32488.0
32059,641.193,28864.0
32060,641.213,32928.0
32061,641.233,32588.0
32062,641.253,32016.0
32063,641.273,32604.0
32064,641.293,35412.0
32065,641.313,34428.0
32066,641.333,30890.0
32067,641.353,34640.0
32068,641.373,34496.0
32069,641.393,31448.0
32070,641.413,32856.0
32071,641.433,33156.0
32072,641.453,31808.0
32073,641.473,32768.0
32074,641.493,33340.0
32075,641.513,33072.0
32076,641.533,32048.0
32077,641.553,33916.0
32078,641.573,34756.0
32079,641.593,33124.0
32080,641.613,30112.0
32081,641.633,31808.0
32082,641.653,32096.0
32083,641.673,32788.0
32084,641.693,34920.0
32085,641.713,34224.0
32086,641.733,31580.0
32087,641.753,33256.0
32088,641.773,34768.0
32089,641.793,33864.0
32090,641.813,32532.0
32091,641.833,33824.0
32092,641.853,31756.0
32093,641.873,32480.0
32094,641.893,33856.0
32095,641.913,33220.0
32096,641.933,32964.0
32097,641.953,34324.0
32098,641.973,34368.0
32099,641.993,31828.0
32100,642.013,31320.0
32101,642.033,30512.0
